Hour,Latitude,Longitude,Pm 2.5
5,28.6975,77.1604,252
6,28.6975,77.1604,345
7,28.6975,77.1604,406
8,28.6975,77.1604,333
9,28.6975,77.1604,276.5
10,28.6975,77.1604,266.5
11,28.6975,77.1604,211.5
12,28.6975,77.1604,140.5
13,28.6975,77.1604,106.5
14,28.6975,77.1604,97.5
15,28.6975,77.1604,84
16,28.6975,77.1604,84.5
17,28.6975,77.1604,92
18,28.6975,77.1604,97
19,28.6975,77.1604,132.5
20,28.6975,77.1604,195
21,28.6975,77.1604,234
22,28.6975,77.1604,260.5
23,28.6975,77.1604,271.5
0,28.6975,77.1604,287.5
1,28.6975,77.1604,304
2,28.6975,77.1604,276.5
3,28.6975,77.1604,233.5
4,28.6975,77.1604,209
5,28.6975,77.1604,210.5
6,28.6975,77.1604,224
7,28.6975,77.1604,281.5
8,28.6975,77.1604,315
9,28.6975,77.1604,265.5
10,28.6975,77.1604,221
11,28.6975,77.1604,185
12,28.6975,77.1604,150.5
13,28.6975,77.1604,122
14,28.6975,77.1604,110
15,28.6975,77.1604,101.5
16,28.6975,77.1604,87.5
17,28.6975,77.1604,90.5
18,28.6975,77.1604,113.5
19,28.6975,77.1604,153
20,28.6975,77.1604,194
21,28.6975,77.1604,244
22,28.6975,77.1604,250.5
23,28.6975,77.1604,218
0,28.6975,77.1604,198.5
1,28.6975,77.1604,189.5
2,28.6975,77.1604,217
3,28.6975,77.1604,282
4,28.6975,77.1604,361
5,28.6975,77.1604,362
6,28.6975,77.1604,294.5
7,28.6975,77.1604,295
8,28.6975,77.1604,297
9,28.6975,77.1604,245.5
10,28.6975,77.1604,220.5
11,28.6975,77.1604,201.5
12,28.6975,77.1604,162.5
13,28.6975,77.1604,122
14,28.6975,77.1604,100.5
15,28.6975,77.1604,103.5
16,28.6975,77.1604,105.5
17,28.6975,77.1604,116.5
18,28.6975,77.1604,124.5
19,28.6975,77.1604,150.5
20,28.6975,77.1604,162
21,28.6975,77.1604,132
22,28.6975,77.1604,125.5
23,28.6975,77.1604,127.5
0,28.6975,77.1604,128
1,28.6975,77.1604,136
2,28.6975,77.1604,134
3,28.6975,77.1604,143.5
4,28.6975,77.1604,147
5,28.6975,77.1604,132
6,28.6975,77.1604,133.5
7,28.6975,77.1604,133
8,28.6975,77.1604,154.5
9,28.6975,77.1604,160
10,28.6975,77.1604,134
11,28.6975,77.1604,121.5
12,28.6975,77.1604,101.5
13,28.6975,77.1604,82.5
14,28.6975,77.1604,81.5
15,28.6975,77.1604,86.5
16,28.6975,77.1604,79.5
17,28.6975,77.1604,74.5
18,28.6975,77.1604,85.5
19,28.6975,77.1604,97.5
20,28.6975,77.1604,100.5
21,28.6975,77.1604,96
22,28.6975,77.1604,92.5
23,28.6975,77.1604,103.5
0,28.6975,77.1604,113
1,28.6975,77.1604,115.5
2,28.6975,77.1604,114.5
3,28.6975,77.1604,105.5
4,28.6975,77.1604,102
5,28.6975,77.1604,111.5
6,28.6975,77.1604,129
7,28.6975,77.1604,145
8,28.6975,77.1604,141.5
9,28.6975,77.1604,122
10,28.6975,77.1604,103.5
11,28.6975,77.1604,94
12,28.6975,77.1604,83.5
13,28.6975,77.1604,60
14,28.6975,77.1604,47.5
15,28.6975,77.1604,49
16,28.6975,77.1604,44
17,28.6975,77.1604,41
18,28.6975,77.1604,53
19,28.6975,77.1604,85
20,28.6975,77.1604,100
21,28.6975,77.1604,87
22,28.6975,77.1604,86
23,28.6975,77.1604,86
0,28.6975,77.1604,81.5
1,28.6975,77.1604,87
2,28.6975,77.1604,93.5
3,28.6975,77.1604,107.5
4,28.6975,77.1604,120.5
5,28.6975,77.1604,128.5
6,28.6975,77.1604,107.5
7,28.6975,77.1604,82.5
8,28.6975,77.1604,85
9,28.6975,77.1604,98
10,28.6975,77.1604,106.5
11,28.6975,77.1604,97
12,28.6975,77.1604,95.5
13,28.6975,77.1604,91
14,28.6975,77.1604,86
15,28.6975,77.1604,77.5
16,28.6975,77.1604,62
17,28.6975,77.1604,61
18,28.6975,77.1604,71
19,28.6975,77.1604,92.5
20,28.6975,77.1604,117
21,28.6975,77.1604,147.5
22,28.6975,77.1604,156
23,28.6975,77.1604,147.5
0,28.6975,77.1604,162.5
1,28.6975,77.1604,191
2,28.6975,77.1604,224
3,28.6975,77.1604,243
4,28.6975,77.1604,229
5,28.6975,77.1604,273
6,28.6975,77.1604,317
7,28.6975,77.1604,276
8,28.6975,77.1604,254.5
9,28.6975,77.1604,249
10,28.6975,77.1604,225.5
11,28.6975,77.1604,197.5
12,28.6975,77.1604,168.5
13,28.6975,77.1604,121.5
14,28.6975,77.1604,77
15,28.6975,77.1604,60.5
16,28.6975,77.1604,58
17,28.6975,77.1604,69
18,28.6975,77.1604,85.5
19,28.6975,77.1604,102.5
20,28.6975,77.1604,140.5
21,28.6975,77.1604,180.5
22,28.6975,77.1604,181
23,28.6975,77.1604,175.5
0,28.6975,77.1604,199.5
1,28.6975,77.1604,232
2,28.6975,77.1604,268
3,28.6975,77.1604,300.5
4,28.6975,77.1604,328
5,28.6975,77.1604,352.5
6,28.6975,77.1604,377
7,28.6975,77.1604,384
8,28.6975,77.1604,389.5
9,28.6975,77.1604,358
10,28.6975,77.1604,244
11,28.6975,77.1604,152.5
12,28.6975,77.1604,111
13,28.6975,77.1604,79
14,28.6975,77.1604,61
15,28.6975,77.1604,50.5
16,28.6975,77.1604,47.5
17,28.6975,77.1604,63.5
18,28.6975,77.1604,82.5
19,28.6975,77.1604,103
20,28.6975,77.1604,135
21,28.6975,77.1604,140.5
22,28.6975,77.1604,119.5
23,28.6975,77.1604,124.5
0,28.6975,77.1604,157
1,28.6975,77.1604,154
2,28.6975,77.1604,127
3,28.6975,77.1604,151.5
4,28.6975,77.1604,191
5,28.6975,77.1604,166.5
6,28.6975,77.1604,159
7,28.6975,77.1604,189
8,28.6975,77.1604,218.5
9,28.6975,77.1604,228.5
10,28.6975,77.1604,199
11,28.6975,77.1604,165.5
12,28.6975,77.1604,129.5
13,28.6975,77.1604,96.5
14,28.6975,77.1604,76.5
15,28.6975,77.1604,76
16,28.6975,77.1604,77
17,28.6975,77.1604,72.5
18,28.6975,77.1604,86.5
12,28.6975,77.1604,94
13,28.6975,77.1604,86
14,28.6975,77.1604,82
15,28.6975,77.1604,97
16,28.6975,77.1604,100
17,28.6975,77.1604,105
18,28.6975,77.1604,113
19,28.6975,77.1604,115
20,28.6975,77.1604,133.5
21,28.6975,77.1604,145
22,28.6975,77.1604,136
23,28.6975,77.1604,128
0,28.6975,77.1604,127
1,28.6975,77.1604,120.5
2,28.6975,77.1604,121.5
3,28.6975,77.1604,144
4,28.6975,77.1604,150
5,28.6975,77.1604,145
6,28.6975,77.1604,161
7,28.6975,77.1604,171.5
8,28.6975,77.1604,169.5
9,28.6975,77.1604,147
10,28.6975,77.1604,125
11,28.6975,77.1604,112.5
12,28.6975,77.1604,98
13,28.6975,77.1604,89
14,28.6975,77.1604,82
15,28.6975,77.1604,83
16,28.6975,77.1604,86
17,28.6975,77.1604,89
18,28.6975,77.1604,101
19,28.6975,77.1604,116
20,28.6975,77.1604,133
21,28.6975,77.1604,144
22,28.6975,77.1604,140
23,28.6975,77.1604,113
0,28.6975,77.1604,108.5
1,28.6975,77.1604,122
2,28.6975,77.1604,109
3,28.6975,77.1604,89
4,28.6975,77.1604,73
5,28.6975,77.1604,68.5
6,28.6975,77.1604,56.5
7,28.6975,77.1604,46
8,28.6975,77.1604,52
9,28.6975,77.1604,59.5
10,28.6975,77.1604,59
11,28.6975,77.1604,54
12,28.6975,77.1604,49.5
13,28.6975,77.1604,40
14,28.6975,77.1604,30
15,28.6975,77.1604,27.5
16,28.6975,77.1604,28.5
17,28.6975,77.1604,28.5
18,28.6975,77.1604,31.5
19,28.6975,77.1604,42.5
20,28.6975,77.1604,51
21,28.6975,77.1604,52
22,28.6975,77.1604,57
23,28.6975,77.1604,60
0,28.6975,77.1604,50
1,28.6975,77.1604,47
2,28.6975,77.1604,48.5
3,28.6975,77.1604,46.5
4,28.6975,77.1604,47
5,28.6975,77.1604,50.5
6,28.6975,77.1604,56
7,28.6975,77.1604,60
8,28.6975,77.1604,70.5
9,28.6975,77.1604,76.5
10,28.6975,77.1604,76
11,28.6975,77.1604,77.5
12,28.6975,77.1604,78
13,28.6975,77.1604,72
14,28.6975,77.1604,62.5
15,28.6975,77.1604,57.5
16,28.6975,77.1604,56
0,28.691,77.1765,261
1,28.691,77.1765,276
2,28.691,77.1765,306
3,28.691,77.1765,247
4,28.691,77.1765,200
5,28.691,77.1765,182.25
6,28.691,77.1765,186
7,28.691,77.1765,246
8,28.691,77.1765,296.5
9,28.691,77.1765,239
10,28.691,77.1765,254.75
11,28.691,77.1765,214.25
12,28.691,77.1765,129
13,28.691,77.1765,97.25
14,28.691,77.1765,91.75
15,28.691,77.1765,66.25
16,28.691,77.1765,71
17,28.691,77.1765,74.5
18,28.691,77.1765,91.5
19,28.691,77.1765,148
20,28.691,77.1765,216.5
21,28.691,77.1765,273
22,28.691,77.1765,334
23,28.691,77.1765,369.5
0,28.691,77.1765,373.5
1,28.691,77.1765,351.5
2,28.691,77.1765,333
3,28.691,77.1765,306
4,28.691,77.1765,245
5,28.691,77.1765,208
6,28.691,77.1765,200.5
7,28.691,77.1765,204.5
8,28.691,77.1765,225
9,28.691,77.1765,217
10,28.691,77.1765,189.5
11,28.691,77.1765,160
12,28.691,77.1765,128.5
13,28.691,77.1765,105
14,28.691,77.1765,98
15,28.691,77.1765,95.5
16,28.691,77.1765,83
17,28.691,77.1765,84.5
18,28.691,77.1765,105.5
19,28.691,77.1765,150.5
20,28.691,77.1765,200
21,28.691,77.1765,238
22,28.691,77.1765,253
23,28.691,77.1765,250.5
0,28.691,77.1765,245.5
1,28.691,77.1765,212.5
2,28.691,77.1765,181.5
3,28.691,77.1765,205.5
4,28.691,77.1765,246
5,28.691,77.1765,261.5
6,28.691,77.1765,253
7,28.691,77.1765,261
8,28.691,77.1765,270.5
9,28.691,77.1765,236.5
10,28.691,77.1765,210.5
11,28.691,77.1765,190.5
12,28.691,77.1765,152.5
13,28.691,77.1765,115
14,28.691,77.1765,95.5
15,28.691,77.1765,93.5
16,28.691,77.1765,97.5
17,28.691,77.1765,112.5
18,28.691,77.1765,127.5
19,28.691,77.1765,140
20,28.691,77.1765,143
21,28.691,77.1765,124.5
22,28.691,77.1765,111.5
23,28.691,77.1765,113
0,28.691,77.1765,113
1,28.691,77.1765,118.5
2,28.691,77.1765,121
3,28.691,77.1765,134.5
4,28.691,77.1765,139.5
5,28.691,77.1765,119
6,28.691,77.1765,109
7,28.691,77.1765,104.5
8,28.691,77.1765,129.5
9,28.691,77.1765,146
10,28.691,77.1765,126.5
11,28.691,77.1765,104
12,28.691,77.1765,72.5
13,28.691,77.1765,61.5
14,28.691,77.1765,73
15,28.691,77.1765,71.5
16,28.691,77.1765,63.5
17,28.691,77.1765,65
18,28.691,77.1765,78.5
19,28.691,77.1765,92.5
20,28.691,77.1765,97
21,28.691,77.1765,95.5
22,28.691,77.1765,89
23,28.691,77.1765,93.5
0,28.691,77.1765,111.5
1,28.691,77.1765,116.5
2,28.691,77.1765,113.5
3,28.691,77.1765,110.5
4,28.691,77.1765,100.5
5,28.691,77.1765,98.5
6,28.691,77.1765,111.5
7,28.691,77.1765,133
8,28.691,77.1765,137
9,28.691,77.1765,115.5
10,28.691,77.1765,92.5
11,28.691,77.1765,82.5
12,28.691,77.1765,66.5
13,28.691,77.1765,45.5
14,28.691,77.1765,40.5
15,28.691,77.1765,40.5
16,28.691,77.1765,41.5
17,28.691,77.1765,39.5
18,28.691,77.1765,40
19,28.691,77.1765,56
20,28.691,77.1765,73.5
21,28.691,77.1765,80.5
22,28.691,77.1765,83.5
23,28.691,77.1765,80
0,28.691,77.1765,81.5
1,28.691,77.1765,81
2,28.691,77.1765,76.5
3,28.691,77.1765,88.5
4,28.691,77.1765,101.5
5,28.691,77.1765,104.5
6,28.691,77.1765,93.5
7,28.691,77.1765,76.5
8,28.691,77.1765,77
9,28.691,77.1765,90
10,28.691,77.1765,93
11,28.691,77.1765,87.5
12,28.691,77.1765,76.5
13,28.691,77.1765,68
14,28.691,77.1765,71
15,28.691,77.1765,68.5
16,28.691,77.1765,55
17,28.691,77.1765,45
18,28.691,77.1765,56
19,28.691,77.1765,88
20,28.691,77.1765,109
21,28.691,77.1765,131
22,28.691,77.1765,151.5
23,28.691,77.1765,140
0,28.691,77.1765,139
1,28.691,77.1765,172.5
2,28.691,77.1765,192.5
3,28.691,77.1765,207
4,28.691,77.1765,195.5
5,28.691,77.1765,217.5
6,28.691,77.1765,254
7,28.691,77.1765,209
8,28.691,77.1765,188
9,28.691,77.1765,196.5
10,28.691,77.1765,194.5
11,28.691,77.1765,178.5
12,28.691,77.1765,158.5
13,28.691,77.1765,120.5
14,28.691,77.1765,70.5
15,28.691,77.1765,52.5
16,28.691,77.1765,48.5
17,28.691,77.1765,51.5
18,28.691,77.1765,76.5
19,28.691,77.1765,115
20,28.691,77.1765,163.5
21,28.691,77.1765,219.5
22,28.691,77.1765,231.5
23,28.691,77.1765,208.5
0,28.691,77.1765,196
1,28.691,77.1765,191.5
2,28.691,77.1765,198
3,28.691,77.1765,223
4,28.691,77.1765,258
5,28.691,77.1765,277.5
6,28.691,77.1765,300.5
7,28.691,77.1765,306
8,28.691,77.1765,317.5
9,28.691,77.1765,326
10,28.691,77.1765,241
11,28.691,77.1765,145.5
12,28.691,77.1765,96.5
13,28.691,77.1765,70
14,28.691,77.1765,56.5
15,28.691,77.1765,47
16,28.691,77.1765,46
17,28.691,77.1765,47.5
18,28.691,77.1765,64
19,28.691,77.1765,96
20,28.691,77.1765,128.5
21,28.691,77.1765,136.5
22,28.691,77.1765,111
23,28.691,77.1765,97.5
0,28.691,77.1765,122
1,28.691,77.1765,137
2,28.691,77.1765,120
3,28.691,77.1765,119.5
4,28.691,77.1765,155.5
5,28.691,77.1765,155
6,28.691,77.1765,143
7,28.691,77.1765,149.5
8,28.691,77.1765,178
9,28.691,77.1765,205
10,28.691,77.1765,175
11,28.691,77.1765,139
12,28.691,77.1765,107
13,28.691,77.1765,77.5
14,28.691,77.1765,61.5
15,28.691,77.1765,63
16,28.691,77.1765,64.5
17,28.691,77.1765,64.5
18,28.691,77.1765,76.5
19,28.691,77.1765,98.5
20,28.691,77.1765,126
21,28.691,77.1765,173.5
22,28.691,77.1765,233
23,28.691,77.1765,264
0,28.691,77.1765,271
1,28.691,77.1765,277
2,28.691,77.1765,271
3,28.691,77.1765,254
4,28.691,77.1765,247
5,28.691,77.1765,231.5
6,28.691,77.1765,213.5
7,28.691,77.1765,203.5
8,28.691,77.1765,197
9,28.691,77.1765,177.5
10,28.691,77.1765,135
11,28.691,77.1765,97.5
12,28.691,77.1765,80
13,28.691,77.1765,73
14,28.691,77.1765,71
15,28.691,77.1765,80
16,28.691,77.1765,76.5
17,28.691,77.1765,82
18,28.691,77.1765,98
19,28.691,77.1765,102.5
20,28.691,77.1765,121.5
21,28.691,77.1765,130
22,28.691,77.1765,117
23,28.691,77.1765,112
0,28.691,77.1765,115.5
1,28.691,77.1765,105
2,28.691,77.1765,98.5
3,28.691,77.1765,128
4,28.691,77.1765,142.5
5,28.691,77.1765,137.5
6,28.691,77.1765,145
7,28.691,77.1765,145.5
8,28.691,77.1765,135.5
9,28.691,77.1765,120
10,28.691,77.1765,106
11,28.691,77.1765,95
12,28.691,77.1765,84
13,28.691,77.1765,73
14,28.691,77.1765,68
15,28.691,77.1765,70
16,28.691,77.1765,66.5
17,28.691,77.1765,71.5
18,28.691,77.1765,88.5
19,28.691,77.1765,113
20,28.691,77.1765,133.5
21,28.691,77.1765,133
22,28.691,77.1765,137
23,28.691,77.1765,113
0,28.691,77.1765,97
1,28.691,77.1765,112.5
2,28.691,77.1765,105
3,28.691,77.1765,85.5
4,28.691,77.1765,64.5
5,28.691,77.1765,59.5
6,28.691,77.1765,47.5
7,28.691,77.1765,31.5
8,28.691,77.1765,35
9,28.691,77.1765,41
10,28.691,77.1765,39
11,28.691,77.1765,37.5
12,28.691,77.1765,34.5
13,28.691,77.1765,23.5
14,28.691,77.1765,17
15,28.691,77.1765,15.5
16,28.691,77.1765,15
17,28.691,77.1765,19.5
18,28.691,77.1765,25
19,28.691,77.1765,37.5
20,28.691,77.1765,46
21,28.691,77.1765,48.5
22,28.691,77.1765,61.5
23,28.691,77.1765,60
0,28.691,77.1765,56
1,28.691,77.1765,55
2,28.691,77.1765,50.5
3,28.691,77.1765,52.5
4,28.691,77.1765,46.5
5,28.691,77.1765,43
6,28.691,77.1765,45
7,28.691,77.1765,50.5
8,28.691,77.1765,62
9,28.691,77.1765,60.5
10,28.691,77.1765,61
11,28.691,77.1765,69
12,28.691,77.1765,69
13,28.691,77.1765,64
14,28.691,77.1765,54.5
15,28.691,77.1765,48.5
16,28.691,77.1765,47
0,28.4997,77.2671,231
1,28.4997,77.2671,221.25
2,28.4997,77.2671,221.25
3,28.4997,77.2671,227
4,28.4997,77.2671,215.5
5,28.4997,77.2671,187
6,28.4997,77.2671,184.75
7,28.4997,77.2671,212
8,28.4997,77.2671,254.75
9,28.4997,77.2671,323.5
10,28.4997,77.2671,311.5
11,28.4997,77.2671,224.5
12,28.4997,77.2671,149.75
13,28.4997,77.2671,99.25
14,28.4997,77.2671,98.25
15,28.4997,77.2671,108
16,28.4997,77.2671,97.25
17,28.4997,77.2671,90.25
18,28.4997,77.2671,94
19,28.4997,77.2671,132.75
20,28.4997,77.2671,168.75
21,28.4997,77.2671,188
22,28.4997,77.2671,239
23,28.4997,77.2671,235.25
0,28.4997,77.2671,222
1,28.4997,77.2671,219.25
2,28.4997,77.2671,223.25
3,28.4997,77.2671,203.75
4,28.4997,77.2671,195.25
5,28.4997,77.2671,193.5
6,28.4997,77.2671,205
7,28.4997,77.2671,206
8,28.4997,77.2671,217.25
9,28.4997,77.2671,245.5
10,28.4997,77.2671,166.25
11,28.4997,77.2671,132.5
12,28.4997,77.2671,100
13,28.4997,77.2671,74
14,28.4997,77.2671,91.25
15,28.4997,77.2671,105.25
16,28.4997,77.2671,99.25
17,28.4997,77.2671,95
18,28.4997,77.2671,97.25
19,28.4997,77.2671,130.5
20,28.4997,77.2671,167.5
21,28.4997,77.2671,205.5
22,28.4997,77.2671,213.5
23,28.4997,77.2671,206.5
0,28.4997,77.2671,207.25
1,28.4997,77.2671,199.75
2,28.4997,77.2671,181.25
3,28.4997,77.2671,179
4,28.4997,77.2671,208.5
5,28.4997,77.2671,254
6,28.4997,77.2671,304
7,28.4997,77.2671,339.5
8,28.4997,77.2671,300.75
9,28.4997,77.2671,304.5
10,28.4997,77.2671,225
11,28.4997,77.2671,154.5
12,28.4997,77.2671,123.25
13,28.4997,77.2671,93.75
14,28.4997,77.2671,84
15,28.4997,77.2671,86
16,28.4997,77.2671,92.75
17,28.4997,77.2671,99.25
18,28.4997,77.2671,113.25
19,28.4997,77.2671,121.25
20,28.4997,77.2671,140
21,28.4997,77.2671,151.5
22,28.4997,77.2671,134.75
23,28.4997,77.2671,138.25
0,28.4997,77.2671,126.5
1,28.4997,77.2671,136.75
2,28.4997,77.2671,142
3,28.4997,77.2671,134.25
4,28.4997,77.2671,137.5
5,28.4997,77.2671,135
6,28.4997,77.2671,129.75
7,28.4997,77.2671,124
8,28.4997,77.2671,123.25
9,28.4997,77.2671,108.25
10,28.4997,77.2671,92.25
11,28.4997,77.2671,78.75
12,28.4997,77.2671,75.25
13,28.4997,77.2671,57.75
14,28.4997,77.2671,56.5
15,28.4997,77.2671,52.5
16,28.4997,77.2671,42.75
17,28.4997,77.2671,39.75
18,28.4997,77.2671,52.75
19,28.4997,77.2671,63.25
20,28.4997,77.2671,74
21,28.4997,77.2671,62.25
22,28.4997,77.2671,74.25
23,28.4997,77.2671,78
0,28.4997,77.2671,70
1,28.4997,77.2671,73.5
2,28.4997,77.2671,75.5
3,28.4997,77.2671,79.25
4,28.4997,77.2671,87
5,28.4997,77.2671,92.25
6,28.4997,77.2671,95.25
7,28.4997,77.2671,87.75
